n;RN;AVL;B-1;B-5;B-10
934;0;19450;0;0;0
935;0;19524;0;0;0
936;0;19550;0;0;0
937;0;19582;0;0;0
938;0;19640;0;0;0
939;0;19542;0;0;0
940;0;19612;0;0;0
941;0;19675;0;0;0
942;0;19772;0;0;0
943;0;19642;0;0;0
944;0;19698;0;0;0
945;0;19730;0;0;0
946;0;19813;0;0;0
947;0;19820;0;0;0
948;0;19883;0;0;0
949;0;19862;0;0;0
950;0;19890;0;0;0
951;0;19936;0;0;0
952;0;19934;0;0;0
953;0;19916;0;0;0
954;0;19929;0;0;0
955;0;20031;0;0;0
956;0;20025;0;0;0
957;0;20081;0;0;0
958;0;20109;0;0;0
959;0;20024;0;0;0
960;0;20130;0;0;0
961;0;20137;0;0;0
962;0;20165;0;0;0
963;0;20194;0;0;0
964;0;20208;0;0;0
965;0;20157;0;0;0
966;0;20196;0;0;0
967;0;20301;0;0;0
968;0;20334;0;0;0
969;0;20329;0;0;0
970;0;20349;0;0;0
971;0;20371;0;0;0
972;0;20444;0;0;0
973;0;20472;0;0;0
974;0;20457;0;0;0
975;0;20492;0;0;0
976;0;20523;0;0;0
977;0;20517;0;0;0
978;0;20509;0;0;0
979;0;20548;0;0;0
980;0;20610;0;0;0
981;0;20557;0;0;0
982;0;20591;0;0;0
983;0;20628;0;0;0
984;0;20745;0;0;0
985;0;20686;0;0;0
986;0;20741;0;0;0
987;0;20761;0;0;0
988;0;20860;0;0;0
989;0;20822;0;0;0
990;0;20854;0;0;0
991;0;20883;0;0;0
992;0;20920;0;0;0
993;0;20888;0;0;0
994;0;20902;0;0;0
995;0;20959;0;0;0
996;0;20995;0;0;0
997;0;20992;0;0;0
998;0;21065;0;0;0
999;0;21067;0;0;0
